#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
761,703.62184,334.510650634766
762,703.81427,458.594390869141
763,704.01960,300.367645263672
764,704.09177,486.840270996094
765,704.27988,890.798645019531
766,704.40310,773.380859375
767,704.49397,602.656311035156
768,704.68860,364.510620117188
769,704.80771,623.64013671875
770,704.85626,496.907257080078
771,704.96085,666.114807128906
772,705.17464,502.074462890625
773,705.30973,1978.10498046875
774,705.62613,612.431640625
775,705.80190,1112.16552734375
776,705.97222,864.140075683594
777,706.16123,596.327209472656
778,706.27567,818.834716796875
779,706.39573,1403.72741699219
780,706.49143,435.097595214844
781,706.61803,1790.52526855469
782,706.67489,1187.48034667969
783,706.86234,1505.70080566406
784,706.94222,1755.18139648438
785,706.97902,1215.14562988281
786,707.03093,1369.16491699219
787,707.10389,1008.00549316406
788,707.21376,1067.40905761719
789,707.30742,2361.65307617188
790,707.37408,1922.14611816406
791,707.42488,1526.08666992188
792,707.61926,1329.57946777344
793,707.68820,913.77685546875
794,707.86024,1584.42602539063
795,707.97136,2720.646484375
796,708.07358,1812.53369140625
797,708.42966,4178.11181640625
798,708.62528,2872.52075195313
799,708.85431,13219.185546875
800,708.94005,8702.033203125
801,709.01679,7957.2685546875
802,709.13283,3743.79614257813
803,709.22929,3744.970703125
804,709.34689,4921.63525390625
805,709.45241,3420.19018554688
806,709.54889,2584.50610351563
807,709.67534,2016.77783203125
808,709.77492,812.428588867188
809,709.83859,1343.0029296875
810,709.99078,1700.24328613281
811,710.02764,1263.44665527344
812,710.06617,1054.2587890625
813,710.15395,1292.04235839844
814,710.28355,2364.02001953125
815,710.33886,2023.48486328125
816,710.40163,925.130432128906
817,710.56990,1671.21618652344
818,710.81565,1457.14965820313
819,710.91789,1241.54614257813
820,710.99766,646.694030761719
821,711.09676,491.41015625
822,711.24288,1290.59899902344
823,711.29024,991.635192871094
824,711.34087,1222.1123046875
825,711.42937,821.330627441406
826,711.52633,758.579284667969
827,711.64669,1334.60095214844
828,711.80166,751.880432128906
829,711.97892,1675.23583984375
830,712.09972,778.004760742188
831,712.27910,893.085693359375
832,712.36338,830.007995605469
833,712.53003,1742.17077636719
834,712.66502,1575.5234375
835,712.71807,1197.24560546875
836,712.81714,1833.21337890625
837,712.95064,1134.35241699219
838,713.06689,563.751342773438
839,713.16322,1161.05627441406
840,713.23319,751.9423828125
841,713.33140,1571.83056640625
842,713.44255,1054.4140625
843,713.53100,951.007568359375
844,713.61864,763.905517578125
845,713.67713,793.082214355469
846,713.77861,1282.77807617188
847,713.95098,1179.32873535156
848,714.16852,1524.50573730469
849,714.29140,1235.6826171875
850,714.34659,1301.54418945313
851,714.40566,1604.66735839844
852,714.51631,1590.78698730469
853,714.58260,1502.87194824219
854,714.64724,1438
855,714.71316,1822.78527832031
856,714.94985,1026.18688964844
857,715.08566,1318.0595703125
858,715.13523,1109.81665039063
859,715.17369,1296.16271972656
860,715.30061,2185.03344726563
861,715.41822,1036.62316894531
862,715.52173,900.693969726563
863,715.61438,781.58984375
864,715.70567,696.469177246094
865,715.94615,1549.85266113281
866,716.02303,1034.03112792969
867,716.06054,867.051635742188
868,716.18484,1011.19854736328
869,716.31122,1616.65393066406
870,716.35285,1133.42980957031
871,716.42002,490.734985351563
872,716.59078,905.846130371094
873,716.80352,1568.11181640625
874,717.04437,959.087463378906
875,717.16838,688.048461914063
876,717.30385,1487.66882324219
877,717.40311,609.561096191406
878,717.62761,454.075469970703
879,717.69473,978.242797851563
880,717.74086,813.54296875
881,717.80664,768.034484863281
882,717.91910,848.395935058594
883,718.03886,960.037658691406
884,718.11037,1214.25134277344
885,718.30757,1595.6962890625
886,718.38113,775.183837890625
887,718.62952,1178.14721679688
888,718.80060,1757.54638671875
889,718.94628,1201.54113769531
890,719.00326,1241.39526367188
891,719.10645,370.265350341797
892,719.21354,320.688995361328
893,719.31486,1381.63244628906
894,719.53436,791.983764648438
895,719.62497,1310.14721679688
896,719.78481,1296.88012695313
897,719.89243,625.012512207031
898,719.97715,640.173889160156
899,720.35594,2261.0048828125
900,720.53913,959.538208007813
901,720.60917,1346
902,720.68195,693.336120605469
903,720.72564,614.355712890625
904,720.88123,2172.0078125
905,720.96847,1129.95349121094
906,721.07397,519.141479492188
907,721.30837,2201.12915039063
908,721.37804,1351.24499511719
909,721.48210,746.075622558594
910,721.61876,575.510437011719
911,721.67845,723.486511230469
912,721.79735,920.875
913,721.87347,858.198608398438
914,721.92223,1476.65734863281
915,722.00577,1392.55847167969
916,722.07357,1269.75903320313
917,722.32739,1599.34631347656
918,722.49108,858.591186523438
919,722.65005,1792.13012695313
920,722.94096,1013.1494140625
921,722.98967,662.778747558594
922,723.03848,663.210083007813
923,723.07661,784.00146484375
924,723.15717,591
925,723.32422,1279.21801757813
926,723.41477,1673.41833496094
927,723.56766,1392.70935058594
928,723.71209,615.108215332031
929,723.86599,520.550415039063
930,724.12427,2288.73950195313
931,724.22813,1920.62866210938
932,724.36005,2962.7783203125
933,724.58217,2102.37646484375
934,724.71331,1744.625
935,724.81370,1882.44384765625
936,724.92102,1362.82641601563
937,725.05310,1585.13586425781
938,725.15773,1046.95520019531
939,725.27745,1341.74047851563
940,725.47973,1380.33337402344
941,725.59759,1836.1533203125
942,725.71146,1486.7568359375
943,726.00858,4170.6591796875
944,726.58407,18811.87890625
945,726.81955,5510.9189453125
946,726.87613,5679.48583984375
947,726.97918,3969.75415039063
948,727.04561,4454.08349609375
949,727.17677,1462.35107421875
950,727.30159,2717.2978515625
951,727.45639,2105.18530273438
952,727.54931,1124.22448730469
953,727.73803,2066.64453125
954,727.93167,1611.78894042969
955,728.03252,835.157104492188
